Plate,Well,ID2,ID3,AVG Events,Events SD,AVG Mean,AVG SD,AVD Median
34,K21,YBL026W,96_wellF6,1592.67,145.91,11.63,7.77,9.87
34,K5,YBL025W,96_wellF2,22981.33,4771.06,4.73,3.87,4.30
34,K9,YDR100W,96_wellF3,17656.67,1549.12,8.03,4.23,7.47
34,L1,YDL012C,96_wellF7,24065.00,1525.71,5.80,3.27,5.33
34,L13,YHR162W,96_wellF10,17702.33,1546.58,7.63,3.80,7.10
34,L17,YJR022W,96_wellF11,23247.33,3368.62,5.33,3.33,4.90
34,L21,YER071C,96_wellF12,20439.33,59.08,5.10,3.27,4.70
34,L5,YKR083C,96_wellF8,17694.00,2819.39,7.03,4.73,6.30
34,L9,YKL003C,96_wellF9,18785.33,2692.53,5.37,3.53,4.87
34,M1,YCR071C,96_wellG1,18556.00,630.33,6.40,4.13,5.80
34,M13,YJR067C,96_wellG4,18372.33,852.53,5.87,3.50,5.37
34,M17,YJR044C,96_wellG5,15820.00,529.65,6.70,4.13,6.13
34,M21,YBL059C-A,96_wellG6,11350.33,1006.37,4.73,3.23,4.30
34,M5,YER035W,96_wellG2,19721.33,1572.73,8.03,4.33,7.47
34,M9,YDR513W,96_wellG3,22870.33,430.96,4.97,3.10,4.57
34,N1,YDR482C,96_wellG7,20865.67,1067.98,5.93,3.43,5.50
34,N13,YLR297W,96_wellG10,19848.67,3501.95,4.83,3.17,4.43
34,N17,YCR043C,96_wellG11,15715.00,1281.42,8.23,4.67,7.60
34,N21,YER092W,96_wellG12,21372.33,705.51,5.87,3.23,5.40
34,N5,YBL003C,96_wellG8,14570.67,1218.98,4.53,8.10,3.07
34,N9,YKL138C,96_wellG9,22821.00,1479.32,7.17,4.00,6.63
34,O1,YDL092W,96_wellH1,20692.67,1016.68,7.90,3.93,7.40
34,O13,YOR252W,96_wellH4,17696.67,1355.39,4.93,3.13,4.53
34,O17,YLR275W,96_wellH5,13649.33,2442.42,4.50,3.17,4.17
34,O21,YDR156W,96_wellH6,17918.00,1195.33,5.37,3.43,4.93
34,O5,YIL051C,96_wellH2,9486.67,945.05,6.00,4.13,5.37
34,O9,YNL081C,96_wellH3,17603.33,149.50,6.40,3.47,5.97
34,P1,YNR046W,96_wellH7,19671.67,1091.77,11.07,5.50,10.33
34,P13,YNL149C,96_wellH10,9754.33,1023.78,9.30,5.63,8.33
34,P17,YCR083W,96_wellH11,15518.67,1139.17,5.50,3.53,5.07
34,P21,YJR063W,96_wellH12,20873.00,2284.64,10.50,5.07,9.87
34,P5,YDR193W,96_wellH8,17401.67,1392.83,4.93,3.37,4.50
34,P9,YMR112C,96_wellH9,3877.67,494.08,5.97,5.63,5.20
35,A1,YKL192C,96_wellA1,8093.33,849.87,25.80,22.90,21.20
35,A13,YGL189C,96_wellA4,18911.00,2824.41,113.47,52.87,104.53
35,A17,YLR200W,96_wellA5,14313.00,2056.46,8.70,5.97,7.30
35,A21,YDR079W,96_wellA6,15886.67,1531.65,5.70,2.73,5.23
35,A5,YDR357C,96_wellA2,19337.67,2568.56,5.60,2.83,5.17
35,A9,YDL152W,96_wellA3,7271.33,854.59,46.27,58.30,12.17
35,B1,YLR154C,96_wellA7,19774.67,2116.39,5.90,2.97,5.43
35,B13,YJL018W,96_wellA10,10682.67,114.13,6.83,3.67,6.27
35,B17,YNL086W,96_wellA11,18925.33,681.18,5.70,3.07,5.17
35,B21,YLR346C,96_wellA12,20445.33,1874.39,5.47,2.73,5.03
35,B5,YLL014W,96_wellA8,17714.33,124.31,6.73,3.37,6.20
35,B9,YOL048C,96_wellA9,17298.33,2736.93,6.17,3.60,5.60
35,C1,YFR036W,96_wellB1,13282.33,512.69,5.90,3.53,5.40
35,C13,YDL157C,96_wellB4,19066.33,1172.02,5.50,3.17,5.03
35,C17,YNL135C,96_wellB5,14920.00,712.87,20.83,13.17,17.77
35,C21,YGR151C,96_wellB6,19666.00,1826.47,5.60,3.07,5.10
35,C5,YGL070C,96_wellB2,21154.67,4031.44,6.17,3.50,5.47
35,C9,YPL013C,96_wellB3,15568.67,671.66,5.77,2.83,5.33
35,D1,YFL014W,96_wellB7,12434.67,1806.17,15.57,18.20,10.63
35,D13,YJL144W,96_wellB10,20771.00,958.82,6.33,3.27,5.77
35,D17,YNL300W,96_wellB11,15267.00,3475.08,12.50,9.27,9.93
35,D21,YNL146W,96_wellB12,21181.00,1635.70,5.87,2.73,5.37
35,D5,YLR333C,96_wellB8,17207.33,1372.51,52.57,28.67,47.30
35,D9,YOR265W,96_wellB9,19240.00,3160.65,8.40,4.80,7.47
35,E1,YLR295C,96_wellC1,15421.00,2534.15,17.23,11.97,14.67
35,E13,YDR031W,96_wellC4,16102.33,5225.58,5.67,2.97,5.17
35,E17,YGR219W,96_wellC5,16244.00,4425.20,5.40,2.67,5.00
35,E21,YHR087W,96_wellC6,16376.33,3140.99,25.77,17.93,21.43
35,E5,YJL169W,96_wellC2,20450.67,2471.55,8.97,5.53,7.67
35,E9,YGL029W,96_wellC3,24036.00,8425.26,9.20,5.00,8.33
35,F1,YJL179W,96_wellC7,17942.33,4121.40,6.80,3.30,6.17
35,F13,YML058W,96_wellC10,16885.67,2073.36,16.50,10.73,14.07
35,F17,YDR139C,96_wellC11,19066.00,1715.48,5.83,3.27,5.27
35,F21,YNL198C,96_wellC12,8714.33,731.90,6.17,3.27,5.60
35,F5,YPR098C,96_wellC8,14979.33,3693.36,5.63,2.80,5.17
35,F9,YBR268W,96_wellC9,19.67,10.21,15.73,17.97,10.50
35,G1,YBR194W,96_wellD1,14782.67,1775.22,5.90,3.90,5.43
35,G13,YJR146W,96_wellD4,13392.33,1538.14,5.53,2.67,5.10
35,G17,YJR082C,96_wellD5,14068.67,341.31,5.80,2.73,5.33
35,G21,YIR009W,96_wellD6,9542.33,518.96,6.87,5.00,6.27
35,G5,YJL173C,96_wellD2,14866.00,2658.41,9.07,4.60,8.23
35,G9,YGL220W,96_wellD3,19493.00,3897.14,6.30,3.23,5.77
35,H1,YJR048W,96_wellD7,16149.67,2076.18,6.43,3.43,5.83
35,H13,YMR244C-A,96_wellD10,18356.33,2212.94,6.47,3.57,5.83
35,H17,YDR377W,96_wellD11,12978.00,4810.07,6.33,3.37,5.67
35,H21,YOR248W,96_wellD12,15877.33,686.07,6.27,3.10,5.73
35,H5,YEL073C,96_wellD8,14389.00,2968.67,5.67,3.20,5.20
35,H9,YDR115W,96_wellD9,19592.00,4322.82,5.53,2.53,5.10
35,I1,YDR493W,96_wellE1,15612.00,6067.28,5.77,2.50,5.33
35,I13,YML101C,96_wellE4,14075.67,4812.70,8.43,4.70,7.57
35,I17,YKL061W,96_wellE5,16402.67,6135.62,6.87,4.37,6.23
35,I21,YLR204W,96_wellE6,15092.33,5852.24,5.50,2.77,5.10
35,I5,YKL058W,96_wellE2,9958.67,790.56,7.03,3.57,6.63
35,I9,YHL018W,96_wellE3,12495.67,3091.23,7.03,3.43,6.53
35,J1,YLR364W,96_wellE7,18015.33,5535.25,5.63,3.13,5.20
35,J13,YBR009C,96_wellE10,12549.67,2340.12,6.73,6.37,5.17
35,J17,YDR510W,96_wellE11,18231.67,2355.83,15.90,8.67,14.07
35,J21,YBR089C-A,96_wellE12,16053.33,3041.20,8.57,4.23,7.90
35,J5,YBL028C,96_wellE8,15874.00,2768.34,8.03,4.00,7.37
35,J9,YJR085C,96_wellE9,13243.00,2711.61,6.50,4.00,5.90
35,K1,YEL003W,96_wellF1,14972.67,2381.85,5.90,2.67,5.47
35,K13,YOR189W,96_wellF4,11451.33,364.20,6.77,3.37,6.23
35,K17,YBR100W,96_wellF5,12748.67,1707.82,5.40,3.80,4.90
35,K21,YCL035C,96_wellF6,14344.33,2247.07,18.47,10.13,16.37
35,K5,YLR408C,96_wellF2,12834.67,3610.37,5.70,3.13,5.27
35,K9,YNL111C,96_wellF3,13086.00,1778.83,6.53,3.67,6.07
35,L1,YOR199W,96_wellF7,9800.33,2164.31,6.70,3.63,6.17
35,L13,YNL030W,96_wellF10,5141.00,879.62,78.90,71.53,65.03
35,L17,YEL014C,96_wellF11,15671.00,560.87,6.37,3.43,5.90
35,L21,YIL008W,96_wellF12,8729.67,2516.95,9.03,6.00,7.93
35,L5,YBR262C,96_wellF8,11171.33,988.80,7.00,3.53,6.37
35,L9,YML108W,96_wellF9,13763.00,1478.66,6.27,3.20,5.70
35,M1,YFR049W,96_wellG1,13040.00,2742.02,7.53,4.00,6.83
35,M13,YNL122C,96_wellG4,11276.00,1316.59,5.60,2.77,5.20
35,M17,YLR390W,96_wellG5,12500.67,1429.88,5.70,2.60,5.33
35,M21,YDR382W,96_wellG6,14210.00,3775.27,200.83,97.20,184.10
35,M5,YMR123W,96_wellG2,13336.33,5322.45,12.13,6.37,11.00
35,M9,YOL005C,96_wellG3,14527.00,2868.76,12.70,6.50,11.53
35,N1,YGR027C,96_wellG7,14917.00,1125.78,58.20,28.13,54.07
35,N13,YOL150C,96_wellG10,11361.00,655.19,5.47,2.60,5.07
35,N17,YGR206W,96_wellG11,11909.33,1540.05,6.30,3.73,5.77
35,N21,YKL018C-A,96_wellG12,20067.67,1539.64,6.20,3.03,5.70
35,N5,YDL081C,96_wellG8,6425.33,876.81,188.43,101.47,169.00
35,N9,YBL001C,96_wellG9,15938.67,1709.97,5.70,2.70,5.30
35,O1,YGL226W,96_wellH1,14450.33,3077.02,5.83,2.67,5.43
35,O13,YHR138C,96_wellH4,9667.00,1825.95,6.90,3.57,6.37
35,O17,YCR060W,96_wellH5,9323.00,1824.52,6.37,4.27,5.80
35,O21,YGR215W,96_wellH6,8208.00,2047.13,6.97,3.93,6.37
35,O5,YBR253W,96_wellH2,16563.00,1159.57,6.13,3.40,5.63
35,O9,YER131W,96_wellH3,11179.33,938.53,68.57,31.87,62.87
35,P1,YGR269W,96_wellH7,8669.00,422.51,6.37,3.27,5.87
35,P13,YGR063C,96_wellH10,13331.33,1759.65,13.63,7.30,12.30
35,P17,YKL102C,96_wellH11,11782.33,1013.44,7.17,3.53,6.57
35,P21,YPL046C,96_wellH12,13888.33,2124.59,6.13,2.90,5.67
35,P5,YOL039W,96_wellH8,13220.67,2490.28,6.53,3.67,6.00
35,P9,YDR281C,96_wellH9,11819.00,1615.23,5.67,2.93,5.27
36,A1,YPL047W,96_wellA1,1299.67,434.39,6.17,2.83,5.73
36,A13,YLR327C,96_wellA4,15540.33,2156.87,8.73,8.00,6.63
36,A17,YCR018C-A,96_wellA5,17717.33,2582.11,13.70,8.07,12.13
36,A21,YCR020W-B,96_wellA6,12123.33,537.32,9.77,4.73,9.10
36,A5,YDR016C,96_wellA2,12177.00,772.02,6.97,4.20,6.23
36,A9,YOL159C-A,96_wellA3,12335.67,1486.19,5.53,2.90,5.00
36,B1,YNL259C,96_wellA7,23224.33,264.13,7.87,4.13,7.20
36,B13,YOR298C-A,96_wellA10,12622.67,312.28,170.03,79.37,161.43
36,B17,YDL184C,96_wellA11,13429.33,1109.81,110.97,62.17,100.50
36,B21,YDR170C,96_wellA12,13680.67,816.00,9.00,4.53,8.33
36,B5,YDL085C-A,96_wellA8,21153.00,1969.42,13.07,6.17,12.27
36,B9,YGR271C-A,96_wellA9,13748.67,2673.84,8.07,3.87,7.67
36,C1,YHR001W-A,96_wellB1,12851.00,2803.25,6.63,3.77,5.97
36,C13,YMR286W,96_wellB4,14310.00,1369.58,5.53,3.30,4.90
36,C17,YGR008C,96_wellB5,14230.67,1310.50,45.73,32.83,39.47
36,C21,YLR325C,96_wellB6,16185.67,1569.80,22.80,12.37,20.53
36,C5,YER048W-A,96_wellB2,26292.00,3788.49,11.03,6.87,9.70
36,C9,YDR363W-A,96_wellB3,10635.33,1679.14,19.30,11.17,16.63
36,D1,YDR079C-A,96_wellB7,16463.00,1426.74,6.37,3.50,5.73
36,D13,YDL061C,96_wellB10,8728.33,2747.10,45.20,36.83,37.60
36,D17,YOR302W,96_wellB11,22617.00,4094.37,6.10,3.10,5.63
36,D21,YLR342W,96_wellB12,20698.33,756.20,5.93,3.13,5.40
36,D5,YML058W-A,96_wellB8,19356.33,822.90,7.13,7.43,6.30
36,D9,YHR053C,96_wellB9,23393.67,3172.35,7.83,4.13,7.10
36,E1,YLL018C-A,96_wellC1,34918.00,4287.42,6.17,3.30,5.53
36,E13,YNL211C,96_wellC4,21771.33,1604.12,6.27,3.37,5.70
36,E17,YMR122W-A,96_wellC5,20004.00,1008.15,7.53,4.53,6.73
36,E21,YLR395C,96_wellC6,17382.33,2030.47,7.47,4.00,6.83
36,E5,YJL166W,96_wellC2,16271.00,2053.17,6.90,4.23,6.03
36,E9,YLR438C-A,96_wellC3,29516.33,2721.79,16.97,8.87,15.23
36,F1,YDR320C-A,96_wellC7,23192.67,2293.69,8.10,6.03,7.13
36,F13,YLR388W,96_wellC10,7439.67,538.18,12.67,6.10,12.03
36,F17,YLL040C,96_wellC11,17657.00,1879.62,8.70,4.47,8.00
36,F21,YKR095W,96_wellC12,23923.33,3778.49,6.73,3.80,6.17
36,F5,YMR174C,96_wellC8,22866.00,2912.72,9.63,4.87,8.83
36,F9,YHR055C,96_wellC9,23006.00,2380.39,7.77,4.10,7.00
36,G1,YNR034W-A,96_wellD1,24689.67,1545.08,8.33,5.33,7.20
36,G13,YPR182W,96_wellD4,20282.67,782.51,8.20,4.17,7.53
36,G17,YLR038C,96_wellD5,16230.33,1132.98,5.90,2.93,5.40
36,G21,YFL017W-A,96_wellD6,24592.00,2180.97,9.00,4.90,8.13
36,G5,YDR070C,96_wellD2,15968.67,552.56,23.07,21.67,15.83
36,G9,YER019C-A,96_wellD3,23721.67,2925.72,8.93,4.90,8.03
36,H1,YNL162W-A,96_wellD7,24576.33,660.06,6.03,3.27,5.47
36,H13,YDR034W-B,96_wellD10,14867.67,2280.58,9.37,4.17,8.77
36,H17,YBR140C,96_wellD11,15940.00,608.25,6.47,3.57,5.93
36,H21,YFL007W,96_wellD12,22114.33,1033.54,5.87,2.93,5.40
36,H5,YLR264W,96_wellD8,24836.33,1050.93,9.53,4.97,8.77
36,H9,YOL052C-A,96_wellD9,33537.67,2012.97,7.17,3.50,6.57
36,I1,YDR322C-A,96_wellE1,23649.00,4478.33,5.73,3.10,5.13
36,I13,YBR085C-A,96_wellE4,17851.00,4838.08,15.63,9.93,13.30
36,I17,YBL071W-A,96_wellE5,8904.67,974.46,13.77,6.50,12.93
36,I21,YOR304C-A,96_wellE6,15409.67,1731.36,6.90,3.47,6.37
36,I5,YPL183W-A,96_wellE2,14410.00,469.56,6.00,4.17,5.10
36,I9,YGL032C,96_wellE3,18282.67,487.93,5.47,3.00,4.93
36,J1,YHR143W-A,96_wellE7,14947.00,2795.39,9.13,5.97,7.63
36,J13,YER053C-A,96_wellE10,19903.00,638.76,18.37,11.27,16.03
36,J17,YOL081W,96_wellE11,10809.33,487.25,6.23,3.27,5.70
36,J21,YDL058W,96_wellE12,17113.67,1562.11,8.47,4.23,7.83
36,J5,YOR167C,96_wellE8,18474.33,1522.18,50.27,24.93,47.07
36,J9,YDL067C,96_wellE9,17684.00,687.64,5.60,3.23,5.20
36,K1,YDL045W-A,96_wellF1,19616.00,1720.59,5.27,2.83,4.70
36,K13,YDL181W,96_wellF4,23162.67,603.38,8.93,5.27,8.07
36,K17,YDR379C-A,96_wellF5,15702.00,2442.66,6.70,3.37,6.17
36,K21,YDR210W,96_wellF6,7264.33,711.06,7.20,3.77,6.57
36,K5,YPR052C,96_wellF2,22217.33,1613.07,19.23,8.83,17.70
36,K9,YGR037C,96_wellF3,20568.67,2117.58,42.20,18.80,39.53
36,L1,YML009C,96_wellF7,21047.67,2808.57,7.93,4.13,7.33
36,L13,YDR461W,96_wellF10,15977.67,1489.01,17.83,11.63,15.37
36,L17,YBL004W,96_wellF11,23405.67,5110.25,7.63,3.97,6.97
36,L21,YJL039C,96_wellF12,12866.67,926.66,7.20,3.93,6.57
36,L5,YBR162W-A,96_wellF8,19395.00,1043.22,13.67,23.90,7.43
36,L9,YFR032C-A,96_wellF9,18760.00,1541.68,130.87,61.67,124.60
36,M1,YBL029C-A,96_wellG1,16085.67,1793.45,11.93,5.33,11.23
36,M13,YJL062W-A,96_wellG4,14698.33,2040.14,6.43,3.70,5.83
36,M17,YDR525W-A,96_wellG5,21882.33,6525.01,20.37,11.47,18.17
36,M21,YNL015W,96_wellG6,6516.67,1338.25,32.23,22.00,27.77
36,M5,YKL096W-A,96_wellG2,20941.00,2779.24,43.20,26.87,36.63
36,M9,YDL130W-A,96_wellG3,18292.33,1089.47,23.40,14.90,21.17
36,N1,YOR210W,96_wellG7,13602.67,1341.03,28.73,20.07,23.03
36,N13,YML007C-A,96_wellG10,6920.33,703.43,7.33,3.93,6.70
36,N17,YGR217W,96_wellG11,14139.00,2798.63,8.17,14.03,5.43
36,N21,YIL149C,96_wellG12,14626.67,937.75,6.33,3.27,5.80
36,N5,YJL012C-A,96_wellG8,19028.00,1217.26,7.07,10.13,5.77
36,N9,YMR251W-A,96_wellG9,13163.00,2001.51,31.17,16.83,28.50
36,O1,YBR233W-A,96_wellH1,16368.00,1060.36,7.40,3.40,6.90
36,O13,YLR363W-A,96_wellH4,22325.33,114.27,7.57,4.03,6.87
36,O17,YMR175W,96_wellH5,11640.33,3504.34,5.40,3.67,4.77
36,O21,YEL059C-A,96_wellH6,11487.33,71.81,5.97,3.50,5.37
36,O5,YDR250C,96_wellH2,13634.00,868.74,6.57,3.70,5.90
36,O9,YKL053C-A,96_wellH3,13156.33,1115.55,4.97,2.83,4.40
36,P1,YLL009C,96_wellH7,14883.67,1962.43,20.57,10.93,18.50
36,P13,YDL133C-A,96_wellH10,10404.33,284.44,92.93,41.63,87.63
36,P17,YJL005W,96_wellH11,4319.33,625.21,6.93,4.43,6.27
36,P21,YLL048C,96_wellH12,13322.67,1970.95,11.10,6.17,10.10
36,P5,YLR262C-A,96_wellH8,16610.33,3544.81,12.40,6.47,11.27
36,P9,YHR072W-A,96_wellH9,15318.33,1433.54,13.83,7.20,12.47
37,A1,YMR162C,96_wellA1,17518.67,2331.00,6.00,3.17,5.40
37,A13,YIL030C,96_wellA4,28023.33,3754.79,5.83,2.77,5.33
37,A17,YEL031W,96_wellA5,23991.33,1489.72,23.60,12.73,20.70
37,A21,YIL048W,96_wellA6,26636.00,2952.25,7.23,4.10,6.47
37,A5,YJL222W,96_wellA2,21940.33,2937.40,5.80,3.10,5.27
37,A9,YOR291W,96_wellA3,19896.00,2388.42,6.87,3.47,6.20
37,B1,YDR040C,96_wellA7,27859.67,2087.73,6.27,3.07,5.70
37,B13,YLR138W,96_wellA10,25726.67,1672.13,6.30,3.37,5.67
37,B17,YGL137W,96_wellA11,26839.67,2367.26,21.47,13.47,18.17
37,B21,YIL109C,96_wellA12,34709.33,2478.14,6.27,3.83,5.43
37,B5,YDR122W,96_wellA8,23710.33,2797.55,6.17,3.03,5.63
37,B9,YPL125W,96_wellA9,25378.67,2010.64,6.43,3.13,5.87
37,C1,YML103C,96_wellB1,23476.67,5650.45,8.97,4.80,7.97
37,C13,YGL092W,96_wellB4,24002.00,9268.64,8.53,4.43,7.70
37,C17,YDL145C,96_wellB5,14619.00,1833.15,28.40,18.37,23.43
37,C21,YLR096W,96_wellB6,17181.00,2010.76,5.97,2.73,5.50
37,C5,YDR135C,96_wellB2,21176.00,4972.22,8.77,5.17,7.67
37,C9,YIL115C,96_wellB3,18658.33,2643.73,8.10,4.17,7.33
37,D1,YGL156W,96_wellB7,26445.33,2636.12,5.77,3.00,5.23
37,D13,YDR238C,96_wellB10,29876.33,6993.92,27.27,15.77,23.53
37,D17,YCR017C,96_wellB11,25302.33,2842.81,6.90,3.57,6.20
37,D21,YCR037C,96_wellB12,33639.33,6342.63,5.47,2.73,5.03
37,D5,YML075C,96_wellB8,31633.00,9570.59,7.57,3.80,6.83
37,D9,YNL329C,96_wellB9,25044.33,3656.37,5.97,2.83,5.47
37,E1,YDR093W,96_wellC1,17901.00,3379.65,8.83,4.87,7.83
37,E13,YGR014W,96_wellC4,23126.33,1214.86,7.07,4.17,6.13
37,E17,YNL087W,96_wellC5,20055.00,2173.13,10.43,5.37,9.47
37,E21,YBL022C,96_wellC6,18398.67,2243.93,6.83,3.50,6.17
37,E5,YOR153W,96_wellC2,25174.67,3326.37,15.30,18.17,9.90
37,E9,YBR097W,96_wellC3,22213.67,5820.46,6.03,2.90,5.53
37,F1,YKL020C,96_wellC7,25066.33,1681.53,5.93,2.97,5.43
37,F13,YDR166C,96_wellC10,21020.67,2469.04,6.90,3.63,6.23
37,F17,YMR266W,96_wellC11,19611.00,2140.03,7.57,4.00,6.77
37,F21,YKL165C,96_wellC12,22906.67,1461.04,6.47,3.07,5.87
37,F5,YCR011C,96_wellC8,25390.33,3060.20,7.53,3.97,6.77
37,F9,YFL025C,96_wellC9,21234.67,2600.63,5.90,2.87,5.40
37,G1,YLR310C,96_wellD1,17407.00,2061.88,6.23,3.47,5.70
37,G13,YKL209C,96_wellD4,15523.33,2210.72,7.77,4.37,6.83
37,G17,YAL002W,96_wellD5,19027.00,2223.51,6.37,3.53,5.80
37,G21,YBR235W,96_wellD6,18200.67,1038.20,5.90,2.83,5.40
37,G5,YPL058C,96_wellD2,19070.67,2085.30,13.47,9.13,11.30
37,G9,YER105C,96_wellD3,15752.33,3788.63,8.33,4.33,7.57
37,H1,YGL016W,96_wellD7,26814.33,4213.12,7.17,3.87,6.43
37,H13,YKL064W,96_wellD10,20896.00,1620.46,6.40,3.10,5.87
37,H17,YGL167C,96_wellD11,20573.33,599.82,17.10,8.93,15.57
37,H21,YGL008C,96_wellD12,10822.00,450.25,25.07,15.37,21.80
37,H5,YDL077C,96_wellD8,17957.67,2180.13,6.40,3.13,5.87
37,H9,YMR231W,96_wellD9,22454.33,1199.90,7.13,3.80,6.47
37,I1,YBL017C,96_wellE1,24081.67,1840.23,11.40,6.23,10.17
37,I13,YDR407C,96_wellE4,20297.00,2882.15,5.83,2.90,5.30
37,I17,YGL006W,96_wellE5,16863.33,4037.13,6.30,3.17,5.73
37,I21,YHR079C,96_wellE6,20637.00,2033.95,5.67,2.93,5.17
37,I5,YBL079W,96_wellE2,20862.67,5036.36,6.77,3.13,6.20
37,I9,YJR033C,96_wellE3,22050.33,3142.36,6.93,3.60,6.20
37,J1,YOR098C,96_wellE7,18934.00,1924.84,7.13,3.77,6.37
37,J13,YNL243W,96_wellE10,19137.00,1555.68,13.43,7.13,11.90
37,J17,YBR086C,96_wellE11,32528.67,4055.15,6.33,3.40,5.63
37,J21,YLR148W,96_wellE12,23635.67,8020.47,6.60,3.50,6.00
37,J5,YLR450W,96_wellE8,12643.33,1017.10,8.30,4.27,7.50
37,J9,YDR270W,96_wellE9,23813.00,1237.75,5.80,2.93,5.30
37,K1,YER166W,96_wellF1,17934.00,3545.63,8.73,4.87,7.83
37,K13,YJL080C,96_wellF4,19479.33,2685.25,52.83,27.90,46.97
37,K17,YPL006W,96_wellF5,18590.00,4919.84,6.27,2.97,5.73
37,K21,YMR047C,96_wellF6,21973.67,3203.77,5.47,2.60,5.07
37,K5,YDR011W,96_wellF2,21015.00,2871.36,7.70,4.43,6.93
37,K9,YAL026C,96_wellF3,17693.00,2228.50,8.07,4.13,7.37
37,L1,YDL185W,96_wellF7,16132.33,578.06,115.80,58.37,105.47
37,L13,YLR067C,96_wellF10,18650.67,2385.79,5.93,3.30,5.40
37,L17,YNL287W,96_wellF11,21934.33,1416.97,31.80,15.97,28.53
37,L21,YMR273C,96_wellF12,17896.00,1712.39,6.50,3.03,5.90
37,L5,YGR125W,96_wellF8,17540.67,2751.06,6.03,3.27,5.53
37,L9,YHR027C,96_wellF9,22583.00,2130.28,13.20,7.40,11.73
37,M1,YLL015W,96_wellG1,15002.33,1587.12,6.97,3.80,6.33
37,M13,YIL147C,96_wellG4,16748.33,1404.16,5.80,3.13,5.33
37,M17,YBR023C,96_wellG5,16003.33,4095.95,6.10,2.90,5.60
37,M21,YDR038C,96_wellG6,15379.00,1235.76,6.00,2.90,5.53
37,M5,YIR006C,96_wellG2,14988.33,3558.03,16.10,8.07,14.47
37,M9,YMR129W,96_wellG3,16157.00,6342.59,5.60,2.43,5.20
37,N1,YCR067C,96_wellG7,20241.67,2035.15,6.30,3.07,5.77
37,N13,YGL238W,96_wellG10,19857.33,5302.23,9.40,4.97,8.43
37,N17,YPL195W,96_wellG11,24960.00,2866.40,8.23,4.10,7.53
37,N21,YLR309C,96_wellG12,18711.33,2738.86,7.70,3.80,6.97
37,N5,YFR030W,96_wellG8,21026.33,888.15,5.87,3.13,5.37
37,N9,YDR080W,96_wellG9,23147.00,3419.61,6.23,2.90,5.73
37,O1,YIL173W,96_wellH1,19285.00,7387.20,5.87,3.03,5.40
37,O13,YKR103W,96_wellH4,16945.00,816.16,6.13,3.43,5.67
37,O17,YKR082W,96_wellH5,13369.00,1474.91,9.20,4.90,8.37
37,O21,YDR039C,96_wellH6,17901.33,1368.34,6.73,3.63,6.10
37,O5,YGR281W,96_wellH2,15648.00,4560.90,9.10,4.87,8.10
37,O9,YER008C,96_wellH3,20537.00,3485.86,7.63,3.60,7.03
37,P1,YPR055W,96_wellH7,15046.33,1981.24,7.87,3.93,7.13
37,P13,YKL068W,96_wellH10,21000.33,1163.05,8.07,4.57,7.33
37,P17,YHR098C,96_wellH11,17610.67,2975.15,14.57,7.57,13.07
37,P21,YGL233W,96_wellH12,21258.33,3763.45,7.77,3.83,7.13
37,P5,YPR032W,96_wellH8,16020.67,3413.88,8.40,4.70,7.47
37,P9,YOL084W,96_wellH9,16993.67,2663.12,6.00,2.87,5.50
38,A1,YIL047C,96_wellA1,5317.00,736.19,5.63,2.77,5.23
38,A13,YJL029C,96_wellA4,6971.67,717.95,5.87,2.67,5.50
38,A17,YOR017W,96_wellA5,5739.00,306.94,4.93,2.33,4.63
38,A21,YER001W,96_wellA6,12458.00,1011.00,4.77,2.23,4.40
38,A5,YOR329C,96_wellA2,9874.33,1833.28,6.37,2.97,5.97
38,A9,YOR270C,96_wellA3,6268.33,293.34,46.13,22.70,43.33
38,B1,YBR080C,96_wellA7,4514.00,337.93,10.30,4.63,9.67
38,B13,YLR188W,96_wellA10,7830.33,1291.85,4.50,2.07,4.17
38,B17,YLR413W,96_wellA11,5866.67,923.21,20.90,10.33,19.20
38,B21,YOR273C,96_wellA12,6886.00,720.87,16.83,7.67,15.67
38,B5,YHR072W,96_wellA8,6936.00,90.71,6.83,3.20,6.33
38,B9,YER113C,96_wellA9,9639.67,2407.52,6.53,2.93,6.10
38,C1,YLR373C,96_wellB1,8358.67,561.60,5.73,2.60,5.43
38,C13,YPL270W,96_wellB4,11919.00,1254.37,5.83,2.87,5.40
38,C17,YJL212C,96_wellB5,9508.33,3156.13,4.67,2.20,4.37
38,C21,YJR143C,96_wellB6,7570.67,1257.15,4.73,2.33,4.40
38,C5,YLR166C,96_wellB2,11801.33,1004.96,8.27,3.80,7.77
38,C9,YFR002W,96_wellB3,7024.33,887.04,8.23,3.73,7.73
38,D1,YLL001W,96_wellB7,5385.33,641.42,4.77,2.27,4.40
38,D13,YKL146W,96_wellB10,7735.67,857.44,4.83,2.20,4.53
38,D17,YNL125C,96_wellB11,4134.00,866.51,4.50,2.03,4.20
38,D21,YIL037C,96_wellB12,6597.33,700.67,4.83,2.13,4.57
38,D5,YGL203C,96_wellB8,14079.67,1476.14,10.10,4.57,9.43
38,D9,YOL060C,96_wellB9,7285.00,1310.60,7.53,3.70,7.03
38,E1,YNR013C,96_wellC1,10826.33,395.47,5.00,2.47,4.70
38,E13,YDL095W,96_wellC4,9228.33,1350.03,5.63,2.60,5.33
38,E17,YPL221W,96_wellC5,11954.33,1100.21,5.60,2.87,5.20
